20160100027070;2;4;5;3;408;8;2;7;4;81;1;5;4;4
20160100027070;2;4;5;4;408;8;2;7;4;81;1;5;4;4
20160100027070;2;4;5;4;408;8;2;7;4;81;1;5;4;4
20160100027079;2;2;4;3;220;10;2;1;2;81;2;3;6;1
20160100027079;2;2;4;3;220;10;2;1;2;81;2;3;6;1
20160200000136;3;1;5;1;115;10;1;6;1;81;3;10;7;4
20160200000768;2;5;5;1;115;7;2;8;4;81;3;5;4;4
20160200000768;2;5;5;1;115;7;2;8;4;81;3;5;4;4
20160200000775;1;1;5;2;125;10;2;1;2;81;2;3;2;1
20160200000785;3;4;3;4;323;7;2;1;2;81;3;1;6;7
20160200000817;1;2;5;2;125;8;2;1;2;81;3;3;4;1
20160200000820;1;1;4;1;125;8;2;1;2;81;3;3;5;7
20160200001067;2;2;5;3;302;10;2;1;1;81;1;10;6;4
20160200001318;2;2;5;2;125;10;2;1;2;81;2;3;4;1
20160200001320;3;2;2;3;340;10;2;8;4;81;1;5;7;2
20160200001323;1;1;2;1;115;12;2;1;2;81;2;3;7;2
20160200001323;1;1;2;1;115;12;2;1;2;81;2;3;7;2
20160200001330;1;2;3;1;107;9;2;1;2;81;2;3;3;1
20160200001350;1;1;2;1;115;7;2;1;2;81;2;3;3;1
20160200001350;1;1;2;1;115;7;2;1;2;81;2;3;3;1
20160200001358;2;4;2;2;303;5;2;8;4;82;0;5;7;6
20160200001365;1;2;2;2;125;8;2;1;2;81;3;1;6;1
20160200001367;1;1;5;1;125;10;2;1;2;81;3;3;3;1
20160200001370;2;4;3;1;126;7;2;8;4;81;3;5;4;1
20160200001370;2;4;3;1;126;7;2;8;4;81;3;5;4;1
20160200001376;2;2;1;4;340;8;2;1;2;81;3;1;0;1
20160200001383;2;1;3;2;115;9;2;1;2;81;1;1;6;1
20160200001383;2;1;3;2;115;9;2;1;2;81;1;1;6;1
20160200002274;1;2;1;2;302;9;2;1;1;81;2;10;0;4
20160200002274;1;2;1;2;302;9;2;1;1;81;2;10;0;4
20160200002296;3;4;1;4;348;10;2;1;2;81;2;1;7;2
20160200002308;1;5;5;1;132;7;2;8;4;81;3;5;4;1
20160200002310;1;1;1;2;416;8;2;1;2;81;3;3;0;1
20160200002310;1;1;1;2;416;8;2;1;2;81;3;3;0;1
20160200002313;2;2;3;2;220;8;2;8;2;81;3;1;4;1
20160200002318;1;2;3;3;302;8;2;1;2;81;3;1;5;1
20160200002318;1;2;3;3;302;8;2;1;2;81;3;1;5;1
20160200002319;1;2;1;3;302;8;2;1;2;81;3;1;0;1
20160200002319;1;2;1;3;302;8;2;1;2;81;3;1;0;1
20160200002326;1;2;1;1;110;5;2;8;1;82;0;10;0;1
20160200002335;2;2;5;4;303;8;2;1;2;81;3;1;6;1
20160200002342;2;2;3;5;409;8;2;1;2;81;3;1;4;1
20160200002342;2;2;3;5;409;8;2;1;2;81;3;1;4;1
20160200002343;3;2;1;3;415;7;2;1;1;81;3;10;0;2
20160200002343;3;2;1;3;415;7;2;1;1;81;3;10;0;2
20160200002354;5;2;3;2;416;8;2;8;4;81;3;5;5;1
20160200002354;5;2;3;2;416;8;2;8;4;81;3;5;5;1
20160200002355;2;2;1;3;416;8;2;1;2;81;3;1;0;1
20160200002355;2;2;1;3;416;8;2;1;2;81;3;1;0;1
20160200002359;1;2;3;1;110;7;2;1;4;82;0;5;7;1
20160200002363;4;5;5;2;302;9;2;8;4;81;3;5;7;3
20160200002363;4;5;5;2;302;9;2;8;4;81;3;5;7;3
20160200002379;1;2;5;2;345;10;2;7;2;81;2;3;3;1
20160200002380;3;5;2;3;303;11;2;8;4;84;0;5;7;2
20160200002388;3;5;5;4;408;9;2;7;4;81;2;5;4;2
20160200002388;3;5;5;4;408;9;2;7;4;81;2;5;4;2
20160200002393;5;1;1;2;343;7;2;8;4;81;1;5;0;1
20160200002463;2;2;5;1;110;8;1;1;4;81;1;5;5;3
20160200002482;4;4;3;2;122;9;1;9;1;84;0;15;6;2
20160200002746;2;2;5;2;122;8;2;1;4;81;2;5;2;1
20160200002802;1;2;2;2;110;10;2;1;2;81;1;1;7;2
20160200002804;1;5;5;1;123;11;2;8;4;81;1;5;5;3
20160200002806;2;4;1;3;438;9;4;1;1;81;3;10;0;6
20160200002806;2;4;1;3;438;9;4;1;1;81;3;10;0;6
20160200002807;1;1;1;1;125;10;2;1;2;81;2;1;7;1
20160200002817;1;5;1;1;125;10;2;1;1;81;3;10;0;2
20160200002819;5;4;1;5;236;12;2;1;4;81;1;5;0;2
20160200002819;5;4;1;5;236;12;2;1;4;81;1;5;0;2
20160200002820;2;4;1;1;110;5;2;1;1;82;0;10;0;4
20160200002821;1;2;4;1;110;8;2;8;4;81;2;5;3;1
20160200002824;1;1;1;2;125;10;2;1;2;81;2;1;0;1
20160200002831;1;4;1;1;115;10;2;1;1;81;3;10;0;3
20160200002831;1;4;1;1;115;10;2;1;1;81;3;10;0;3
20160200002836;2;2;3;2;343;8;2;8;4;81;3;5;6;1
20160200002839;2;2;3;1;103;5;2;8;4;82;0;5;5;1
20160200002842;2;2;3;2;143;8;2;1;2;81;3;1;6;1
20160200002843;2;2;3;2;125;8;2;1;2;81;3;1;6;1
20160200002851;2;2;4;2;125;8;2;1;2;81;3;1;6;1
20160200002853;3;2;1;2;125;8;2;1;2;81;3;1;0;1
20160200002857;3;2;5;2;110;10;2;1;2;81;3;1;5;1
20160200002866;2;2;5;2;115;8;2;1;2;81;3;1;6;1
20160200002866;2;2;5;2;115;8;2;1;2;81;3;1;6;1
20160200002997;4;2;2;2;132;11;1;9;1;83;4;13;7;2
20160200003370;3;2;5;2;129;10;1;1;2;81;2;3;5;7
20160200003399;1;4;5;1;115;8;1;8;1;81;4;12;7;6
20160200003694;2;2;1;1;113;5;2;8;4;82;0;5;0;1
20160200003695;2;5;5;1;113;8;2;8;4;81;3;5;4;1
20160200003696;1;1;3;1;113;10;2;1;2;81;2;3;3;1
20160200003698;2;5;1;1;113;5;2;8;1;82;0;10;0;2
20160200003703;1;4;1;2;438;8;2;1;1;81;3;10;0;2
20160200003714;1;1;5;1;228;10;2;1;2;81;2;3;3;1
20160200003714;1;1;5;1;228;10;2;1;2;81;2;3;3;1
20160200003718;2;5;5;1;126;7;2;7;2;82;0;1;4;1
20160200003720;2;1;5;1;126;7;2;7;4;81;3;5;3;1
20160200003721;2;2;1;3;436;8;2;1;2;81;3;1;0;7
20160200003723;2;4;1;2;436;9;2;1;4;81;2;5;0;2
20160200003725;4;5;5;2;302;10;2;8;4;81;1;5;5;1
20160200003731;3;5;1;2;125;12;2;8;2;81;1;1;0;2
20160200003736;1;1;5;1;125;9;2;1;2;81;1;3;3;1
20160200003739;1;1;5;1;125;10;2;1;2;81;2;3;5;1
20160200003741;2;5;5;2;113;10;2;1;1;83;3;10;5;1
20160200003742;3;5;5;1;113;5;2;8;3;82;0;4;3;1
20160200003744;1;4;3;1;113;5;2;8;3;82;0;4;3;1
20160200003755;3;4;4;1;228;9;2;8;4;84;0;5;6;3
20160200003755;3;4;4;1;228;9;2;8;4;84;0;5;6;3
20160200003758;1;1;5;1;228;10;2;1;2;81;2;3;4;1
20160200003758;1;1;5;1;228;10;2;1;2;81;2;3;4;1
20160200003771;2;2;1;2;436;8;2;8;3;82;0;4;0;7
20160200003783;4;4;5;1;125;7;2;8;4;81;3;5;4;1
20160200003789;1;4;5;1;125;8;2;8;5;81;3;16;5;1
20160200003792;1;2;5;1;125;9;2;6;4;86;0;5;6;2
20160200004187;2;5;1;3;302;10;2;1;1;81;1;12;0;2
20160200004222;2;5;1;3;436;7;2;1;2;81;1;3;0;7
20160200004229;2;2;5;2;122;10;2;1;2;81;2;3;7;1
20160200005683;2;4;1;3;302;10;2;1;1;81;1;10;0;2
20160200005683;2;4;1;3;302;10;2;1;1;81;1;10;0;2
20160200005700;2;2;3;2;115;10;2;1;2;81;2;3;5;2
20160200005700;2;2;3;2;115;10;2;1;2;81;2;3;5;2
20160200005703;2;2;1;2;303;9;2;1;1;81;3;10;0;2
20160200005709;3;4;1;3;410;9;2;8;4;81;3;5;0;3
20160200005709;3;4;1;3;410;9;2;8;4;81;3;5;0;3
20160200005724;2;2;1;1;109;8;2;8;4;82;0;5;6;1
20160200005727;2;2;4;3;302;7;2;1;2;81;3;1;6;7
20160200005727;2;2;4;4;302;7;2;1;2;81;3;1;6;7
20160200005728;1;1;3;1;126;8;2;1;2;81;1;3;5;7
20160200005728;1;1;3;1;126;8;2;1;2;81;1;3;5;7
20160200005732;1;1;2;1;107;8;2;1;2;81;3;3;7;7
20160200005739;1;4;3;1;132;7;2;8;4;81;3;5;6;1
20160200005742;3;4;3;3;303;8;2;8;4;81;1;5;6;2
20160200005745;1;4;1;2;342;8;2;1;1;81;1;10;0;2
20160200005760;2;1;5;3;220;10;2;1;2;81;3;3;5;1
20160200005760;2;1;5;3;220;10;2;1;2;81;3;3;5;1
20160200005889;1;2;1;1;115;8;2;8;1;81;3;10;0;1
20160200005890;1;4;1;1;115;10;2;2;1;81;2;10;0;2
20160200005903;2;4;1;3;302;11;2;1;1;83;2;10;0;5
20160200005907;2;2;1;3;415;10;1;1;1;81;3;10;0;2
20160200005907;2;2;1;3;415;10;1;1;1;81;3;10;0;2
20160200005920;1;1;5;1;125;10;2;1;2;81;3;3;5;7
20160200005927;4;5;1;1;115;8;2;8;3;82;0;4;5;1
20160200005934;4;2;4;3;213;10;2;1;1;81;2;10;5;1
20160200005934;4;2;4;3;213;10;2;1;1;81;2;10;5;1
20160200005938;2;4;3;2;125;11;2;1;1;83;3;10;5;3
20160200005957;1;2;3;1;125;8;2;8;2;81;3;3;7;1
20160200005967;2;1;5;1;115;7;2;8;4;81;3;5;4;2
20160200006230;1;2;3;1;115;7;2;1;2;81;3;1;6;7
20160200006230;1;2;3;1;115;7;2;1;2;81;3;1;6;7
20160200006237;2;1;5;2;110;9;2;1;2;81;3;3;4;1
20160200006244;1;1;5;2;126;8;2;1;2;81;1;1;5;1
20160200006244;1;1;5;2;126;8;2;1;2;81;1;1;5;1
20160200006250;1;2;1;3;302;8;2;1;2;81;3;1;6;7
20160200006250;1;2;1;3;302;8;2;1;2;81;3;1;6;7
20160200006251;1;1;5;1;103;8;2;1;2;81;3;3;3;1
20160200006259;2;2;5;1;110;8;2;8;2;81;3;3;3;1
20160200006260;1;2;2;1;115;7;2;1;2;81;3;1;7;1
20160200006260;1;2;2;1;115;7;2;1;2;81;3;1;7;1
20160200006263;2;4;4;1;115;7;2;8;4;81;3;5;4;1
20160200006263;2;4;4;1;115;7;2;8;4;81;3;5;4;1
20160200006265;3;2;1;1;115;6;2;8;4;82;0;5;0;1
20160200006265;3;2;1;1;115;6;2;8;4;82;0;5;0;1
20160200006271;1;1;5;1;123;8;2;1;2;81;3;3;2;1
20160200006278;2;2;5;2;126;8;2;1;2;81;3;3;4;1
20160200006278;2;2;5;2;126;8;2;1;2;81;3;3;4;1
20160200006280;2;2;1;2;126;8;2;1;1;81;3;10;0;2
20160200006280;2;2;1;2;126;8;2;1;1;81;3;10;0;2
20160200006295;1;2;5;1;110;8;1;1;2;81;3;3;4;1
20160200006298;3;2;1;3;303;7;2;8;4;81;3;5;0;1
20160200006358;1;1;5;1;110;9;1;1;4;84;0;5;5;1
20160200007177;1;4;4;1;125;12;1;1;1;83;3;10;7;2
20160200007183;1;2;5;1;123;10;1;2;4;81;3;5;4;3
20160200007286;4;4;1;1;125;8;2;8;1;81;3;12;0;1
20160200007340;1;2;5;1;125;8;2;8;4;81;4;5;5;4
20160200007343;1;2;1;1;126;7;2;1;1;82;0;10;7;2
20160200007344;2;4;2;1;126;7;2;8;4;81;4;5;5;1
20160200007345;1;4;5;1;126;8;2;8;4;81;4;5;3;1
20160200007346;1;1;2;2;126;8;2;1;2;81;3;1;6;7
20160200007348;3;2;1;1;126;7;2;8;4;81;4;5;0;1
20160200007349;1;2;1;1;125;6;2;1;1;82;0;10;0;1
20160200007350;1;1;3;2;125;8;2;1;2;81;4;1;7;1
20160200007351;2;2;2;2;125;7;2;1;1;81;4;10;7;6
20160200007352;1;1;1;1;125;5;2;1;1;82;0;10;0;2
20160200007359;1;2;1;1;113;8;2;1;1;82;0;10;0;6
20160200007361;2;4;5;1;113;5;2;8;4;82;0;5;3;1
20160200007364;1;2;1;2;342;8;2;1;1;81;1;10;0;6
20160200007365;1;1;5;1;125;8;2;8;4;81;3;5;4;4
20160200008033;3;4;1;3;407;6;1;1;1;82;0;15;0;3
20160200008041;2;5;1;1;143;9;2;8;4;81;2;5;0;1
20160200008053;1;2;3;1;125;8;2;1;2;81;1;1;7;1
20160200008068;2;2;1;2;301;12;1;1;1;83;2;10;0;2
20160200008068;2;2;1;2;301;12;1;1;1;83;2;10;0;2
20160200008070;1;5;5;1;115;8;2;8;4;81;2;5;4;1
20160200008070;1;5;5;1;115;8;2;8;4;81;2;5;4;1
20160200008076;3;5;1;3;302;10;2;1;2;81;2;1;0;2
20160200008076;3;5;1;3;302;10;2;1;2;81;2;1;0;2
20160200008079;4;4;2;2;143;5;2;6;3;82;0;4;5;7
20160200008082;1;4;5;1;126;10;2;1;2;81;2;3;3;1
20160200008082;1;4;5;1;126;10;2;1;2;81;2;3;3;1
20160200008083;1;2;5;1;125;7;2;8;1;81;3;10;6;2
20160200008087;1;4;5;1;103;10;2;1;2;81;3;3;3;1
20160200008092;2;4;5;1;125;7;2;8;4;81;3;5;4;1
20160200008097;1;1;5;1;123;12;2;1;2;83;1;3;6;1
20160200008104;1;4;3;1;110;10;2;1;1;81;3;15;6;2
20160200008116;1;4;5;1;110;10;2;1;1;81;1;15;6;2
20160200008266;3;5;5;1;110;11;1;8;4;83;3;5;7;4
20160200009569;2;1;4;1;103;9;1;8;4;84;0;5;7;4
20160200009581;2;4;1;2;407;10;2;1;1;81;3;10;0;4
20160200009970;1;5;1;3;340;10;2;1;1;81;2;15;7;3
20160200009989;4;1;1;4;340;7;2;1;1;81;2;15;0;3
20160200009998;3;4;1;3;415;7;2;1;1;81;3;15;0;2
20160200010517;2;2;5;2;110;10;2;1;2;81;1;3;4;2
20160200010636;1;1;5;1;126;10;2;1;2;81;2;3;4;1
20160200010639;1;1;2;5;415;8;2;1;2;81;2;3;5;1
20160200010639;1;1;2;5;415;8;2;1;2;81;2;3;5;1
20160200010641;2;2;1;2;415;11;4;1;1;83;2;10;0;6
20160200010641;2;2;1;2;415;11;4;1;1;83;2;10;0;6
20160200010644;1;4;1;5;415;10;2;1;2;81;3;3;0;1
20160200010644;1;4;1;5;415;10;2;1;2;81;3;3;0;1
20160200010646;3;5;1;1;115;5;2;8;4;82;0;5;0;1
20160200010648;1;1;5;1;115;8;2;8;2;81;3;3;2;1
20160200010650;4;5;1;1;115;5;2;8;4;81;3;5;4;1
20160200010655;1;1;2;2;121;8;2;1;2;81;3;3;7;7
20160200010656;2;1;3;1;115;7;2;8;3;82;0;4;4;1
20160200010660;1;1;1;4;415;8;2;1;2;81;3;3;0;4
20160200010660;1;1;1;4;415;8;2;1;2;81;3;3;0;4
20160200010667;5;5;2;4;340;8;2;6;3;81;3;4;6;1
20160200010675;1;1;5;1;126;8;2;1;2;81;3;3;4;1
20160200010676;1;2;1;2;126;7;2;1;2;81;3;1;7;1
20160200010678;1;1;3;4;232;8;2;1;2;81;3;3;7;1
20160200010678;1;1;3;4;232;8;2;1;2;81;3;3;7;1
20160200010679;1;2;1;3;340;7;2;1;1;81;1;10;0;2
20160200010684;3;2;1;1;115;7;2;8;4;81;4;5;5;1
20160200010685;1;1;1;1;115;5;2;1;1;82;0;10;0;6
20160200010686;1;1;5;1;115;7;2;8;4;81;4;5;4;1
20160200010695;2;2;4;1;115;7;2;8;4;81;4;5;4;1
20160200010700;1;1;5;1;126;8;2;1;2;81;3;3;3;1
20160200010702;1;2;1;1;126;8;2;1;1;81;1;10;0;2
20160200010703;3;1;2;1;115;7;2;8;4;81;3;5;5;1
20160200010706;1;1;4;1;115;10;2;1;2;81;3;3;5;1
20160200010709;1;1;5;1;123;8;2;8;2;81;3;3;2;1
20160200011202;2;1;1;1;115;7;2;1;1;81;1;10;7;2
20160200011375;1;4;4;1;123;8;1;1;2;81;2;3;4;1
20160200011460;2;5;1;3;302;7;2;1;1;81;3;10;0;2
20160200011463;4;5;5;1;125;7;2;8;2;81;3;3;3;1
20160200011468;1;2;2;1;125;10;2;1;2;81;2;3;6;2
20160200011469;3;4;1;4;342;10;2;2;4;81;1;5;0;3
20160200011470;3;5;2;3;302;10;2;1;2;81;2;1;7;2
20160200011471;2;5;3;1;110;7;2;8;4;81;3;5;3;4
20160200011473;3;4;1;4;415;5;2;1;1;82;0;10;0;6
20160200011473;3;4;1;4;415;5;2;1;1;82;0;10;0;6
20160200011476;1;5;1;2;203;8;2;1;2;81;2;3;0;1
20160200011476;1;5;1;2;203;8;2;1;2;81;2;3;0;1
20160200011477;3;4;1;4;436;7;2;1;2;81;3;3;0;1
20160200011479;3;5;2;1;125;5;2;8;4;82;0;5;4;1
20160200011481;1;1;5;2;125;8;2;1;2;81;3;3;2;1
20160200011483;5;5;1;2;125;12;2;1;1;83;3;10;0;2
20160200011486;1;2;1;2;113;8;2;1;2;81;3;3;0;2
20160200011487;2;2;5;1;113;8;2;8;2;81;1;3;3;1
20160200011489;2;2;1;1;103;8;2;8;1;81;3;10;0;2
20160200011490;1;1;2;1;110;8;2;1;2;81;3;3;5;1
20160200011493;3;5;1;3;302;6;2;1;1;82;0;15;0;4
20160200011494;1;4;2;1;110;5;2;1;1;82;0;10;5;1
20160200011499;2;5;2;1;113;10;2;8;4;81;3;5;3;1
20160200011502;2;2;5;1;125;8;2;8;4;81;3;5;4;4
20160200011513;1;4;5;1;115;11;2;9;2;81;3;3;3;1
20160200011517;3;4;1;3;436;6;2;1;1;82;0;15;0;1
20160200011520;1;2;5;1;125;6;2;8;4;82;0;5;5;1
20160200011524;1;2;3;1;125;7;2;1;2;81;2;3;3;1
20160200011528;1;2;5;1;125;9;2;8;4;84;0;5;5;2
20160200011530;2;1;5;2;103;9;2;8;5;81;2;16;7;1
20160200012081;2;2;1;5;430;5;2;1;1;82;0;15;0;2
20160200012610;4;4;5;1;115;11;1;9;4;83;3;5;7;2
20160200012895;1;5;5;1;126;7;2;1;2;81;2;3;6;1
20160200012909;4;5;1;4;340;7;2;1;1;81;3;15;0;1
20160200013811;2;2;4;3;414;8;2;1;2;81;1;3;4;1
20160200013811;2;2;4;3;414;8;2;1;2;81;1;3;4;1
20160200013829;2;2;3;5;415;8;2;1;2;81;3;3;5;1
20160200013829;2;2;3;5;415;8;2;1;2;81;3;3;5;1
20160200013835;1;1;5;1;126;10;2;1;2;81;3;3;3;1
20160200013835;1;1;5;1;126;10;2;1;2;81;3;3;3;1
20160200013839;2;2;1;4;343;8;2;1;2;81;1;3;0;1
20160200013841;1;2;1;3;343;8;2;1;1;81;1;10;0;6
20160200013842;2;1;5;1;125;10;2;8;2;81;3;3;4;1
20160200013844;1;2;4;1;125;7;2;1;2;81;3;3;5;7
20160200013846;2;2;5;1;125;7;2;8;4;81;3;5;4;1
20160200013848;1;1;5;2;414;8;2;1;2;81;3;3;5;1
20160200013848;1;1;5;2;414;8;2;1;2;81;3;3;5;1
20160200013851;3;2;1;2;414;10;2;1;1;81;3;10;0;2
20160200013851;3;2;1;2;414;10;2;1;1;81;3;10;0;2
20160200013871;1;1;2;4;409;8;3;1;1;81;3;10;5;7
20160200013871;1;1;2;4;409;8;3;1;1;81;3;10;5;7
20160200013878;2;2;5;2;343;8;2;8;2;81;3;3;3;1
20160200013882;1;2;5;1;125;8;2;1;2;81;3;3;4;1
20160200013929;1;1;3;1;110;10;1;9;1;81;3;13;6;2
20160200015787;3;1;1;2;110;9;1;1;1;83;3;10;0;7
20160200016312;1;1;1;1;115;10;2;1;1;81;3;10;0;2
20160200016313;1;5;1;1;115;5;2;8;4;82;0;5;0;1
20160200016314;1;1;5;1;115;6;2;8;4;82;0;5;3;1
20160200016315;2;5;1;1;115;5;2;1;1;81;3;10;0;6
20160200016316;2;4;1;1;115;10;2;2;1;81;2;10;0;3
20160200016318;2;4;1;3;302;10;2;1;1;81;2;10;0;2
20160200016319;2;5;2;3;302;10;2;1;2;81;2;3;7;2
20160200016320;5;5;1;3;302;12;2;8;1;81;1;10;0;1
20160200016321;2;2;1;1;125;9;2;8;4;81;3;5;7;1
20160200016322;1;5;1;1;125;9;2;2;1;81;1;10;0;6
20160200016324;5;4;1;4;302;10;2;2;1;81;1;10;0;2
20160200016325;1;5;4;1;125;8;2;8;4;81;2;5;3;1
20160200016326;3;5;1;2;436;7;2;6;3;81;3;4;6;1
20160200016327;1;5;1;1;115;12;2;1;4;81;1;5;0;2
20160200016328;5;5;1;4;415;7;2;8;4;82;0;5;0;1
20160200016328;5;5;1;4;415;7;2;8;4;82;0;5;0;1
20160200016331;3;5;1;4;430;7;2;2;1;81;3;10;0;2
20160200016332;1;2;1;1;115;8;2;8;1;81;3;10;0;3
20160200016334;1;4;1;1;115;10;2;1;1;81;2;10;0;2
20160200016335;1;5;1;1;115;6;2;2;1;82;0;10;0;6
20160200016337;3;5;1;3;303;9;2;2;3;81;3;4;7;2
20160200016340;3;5;2;4;303;12;2;1;2;81;2;3;5;1
20160200016345;2;1;5;2;228;10;2;1;2;81;2;3;4;1
20160200016345;2;1;5;2;228;10;2;1;2;81;2;3;4;1
20160200016353;4;4;2;2;122;9;2;2;3;81;2;4;5;2
20160200016355;2;2;5;1;115;8;2;8;4;81;3;5;5;1
20160200016356;1;2;1;1;115;8;2;1;1;81;4;10;0;4
20160200016357;1;2;1;1;115;7;2;1;1;81;3;10;0;2
20160200016361;2;2;5;3;302;8;2;1;4;81;3;5;5;1
20160200016362;2;2;1;3;302;8;2;1;1;81;3;10;0;2
20160200016367;2;2;1;2;125;8;2;1;2;81;3;1;0;1
20160200016368;2;2;1;2;125;6;2;1;1;82;0;10;0;1
20160200016369;1;2;1;1;125;6;2;8;4;82;0;5;0;1
20160200016372;4;2;5;2;436;8;2;8;4;81;3;5;4;1
20160200016375;1;2;1;1;115;7;2;1;1;81;3;10;0;2
20160200016376;2;2;4;1;115;8;2;8;4;81;3;5;4;1
20160200016382;2;2;5;4;303;8;2;1;2;81;3;1;6;1
20160200016394;1;2;1;1;115;8;2;1;1;81;3;10;0;2
20160200016408;1;2;3;1;125;6;2;1;1;81;3;15;6;4
20160200016411;2;2;5;1;125;6;2;8;4;82;0;5;4;4
20160200016418;2;4;5;1;115;6;2;8;4;82;0;5;5;1
20160200016425;3;4;5;3;303;10;2;8;2;81;2;3;4;1
20160200016427;1;4;3;1;115;9;2;1;1;83;2;10;6;2
20160200016434;1;2;5;1;126;10;2;8;2;81;2;3;4;1
20160200016925;2;5;3;2;143;8;2;1;4;81;2;5;7;1
20160200016985;4;4;1;4;302;9;2;1;2;81;3;3;0;4
20160200017372;1;5;5;1;125;8;1;1;1;81;3;10;2;3
20160200018354;3;4;1;1;115;5;2;8;4;81;3;5;0;1
20160200018355;2;2;5;1;115;5;2;8;4;82;0;5;3;1
20160200018358;1;2;1;1;132;8;2;8;4;81;3;5;0;1
20160200018361;2;4;5;1;121;7;2;8;4;81;3;5;4;1
20160200018363;1;2;5;1;121;5;2;8;4;82;0;5;3;2
20160200018383;1;2;1;1;103;10;2;1;1;81;3;10;0;2
20160200018385;1;5;1;1;110;7;2;1;1;82;0;10;0;2
20160200018387;2;5;1;1;103;5;2;8;1;82;0;10;0;6
20160200018391;1;5;5;1;123;9;2;1;1;81;2;10;5;2
20160200018392;1;1;5;1;123;10;2;1;2;81;1;1;3;1
20160200018394;1;1;2;1;121;10;2;1;2;81;2;1;7;4
20160200018398;1;4;1;2;121;8;2;1;1;81;1;10;0;2
20160200018400;1;4;1;1;115;10;2;2;1;81;1;10;0;3
20160200018401;2;5;2;1;115;7;2;8;4;82;0;5;3;1
20160200018403;3;5;1;1;115;7;2;8;4;81;3;5;0;1
20160200018409;3;4;1;1;107;8;2;8;1;82;0;15;0;2
20160200018416;1;4;5;1;103;10;2;8;1;81;1;15;4;3
20160200018425;1;4;3;1;110;10;2;1;2;81;2;3;7;1
20160200018432;3;2;5;1;103;8;2;8;4;81;3;5;4;1
20160200018434;2;2;5;1;123;5;2;8;4;82;0;5;4;4
20160200018443;1;4;5;1;115;10;2;8;2;81;1;3;3;1
20160200019005;2;2;5;2;115;8;2;1;2;81;3;1;5;7
20160200019005;2;2;5;2;115;8;2;1;2;81;3;1;5;7
20160200019007;3;2;2;1;115;7;2;8;4;81;3;5;7;1
20160200019007;3;2;2;1;115;7;2;8;4;81;3;5;7;1
20160200019008;3;2;5;1;115;8;2;8;4;81;3;5;4;2
20160200019008;3;2;5;1;115;8;2;8;4;81;3;5;4;2
20160200019013;2;1;2;2;143;7;2;1;2;81;3;1;6;7
20160200019016;1;4;1;2;143;7;2;1;1;81;3;10;0;2
20160200019018;2;4;5;1;113;7;2;8;4;81;4;5;4;1
20160200019028;2;4;4;2;125;8;2;1;2;81;3;1;5;1
20160200019034;3;2;3;1;115;7;2;8;4;81;3;5;5;1
20160200019034;3;2;3;1;115;7;2;8;4;81;3;5;5;1
20160200019035;2;2;1;1;115;7;2;1;1;81;3;10;7;2
20160200019035;2;2;1;1;115;7;2;1;1;81;3;10;7;2
20160200019040;1;1;2;1;132;8;2;1;2;81;3;3;7;1
20160200019043;2;5;3;1;115;7;2;8;4;81;4;5;6;1
20160200019043;2;5;3;1;115;7;2;8;4;81;4;5;6;1
20160200019044;1;2;2;1;115;8;2;1;1;81;3;10;6;2
20160200019044;1;2;2;1;115;8;2;1;1;81;3;10;6;2
20160200019048;1;2;3;1;115;8;2;1;2;81;3;1;6;1
20160200019048;1;2;3;1;115;8;2;1;2;81;3;1;6;1
20160200019053;3;2;5;1;143;7;2;8;4;81;4;5;4;1
20160200019057;3;2;2;1;113;5;2;8;4;82;0;5;5;1
20160200019065;2;2;5;2;115;10;2;1;2;81;3;1;6;7
20160200019065;2;2;5;2;115;10;2;1;2;81;3;1;6;7
20160200019069;1;2;3;2;302;8;2;1;2;81;3;3;6;1
20160200019069;1;2;3;3;302;8;2;1;2;81;3;3;6;1
20160200019071;1;2;1;1;115;8;2;1;1;81;3;10;0;2
20160200019071;1;2;1;1;115;8;2;1;1;81;3;10;0;2
20160200019077;3;2;3;1;132;8;2;8;4;81;3;5;3;1
20160200019189;3;2;5;2;124;10;1;1;2;81;3;3;2;1
20160200019312;3;5;2;1;110;10;1;3;1;81;1;13;7;3
20160200019447;2;4;1;3;303;11;2;1;1;83;2;10;0;2
20160200019448;2;1;2;4;303;10;2;1;2;81;2;1;7;1
20160200019452;2;2;1;1;115;8;2;2;1;81;3;10;0;3
20160200019454;1;2;1;1;115;9;2;1;2;81;2;1;0;7
20160200019457;2;2;1;1;115;10;2;2;4;81;3;5;0;3
20160200019465;1;1;1;2;157;10;2;1;2;81;1;1;0;2
20160200019467;2;5;2;2;122;7;2;1;2;81;1;3;3;1
20160200019472;1;1;5;1;123;9;2;1;2;81;2;3;4;1
20160200019475;4;5;1;3;345;7;2;8;3;82;0;4;7;1
20160200019477;1;2;1;2;120;10;2;1;2;81;1;1;0;1
20160200019479;3;5;2;1;121;5;2;8;3;82;0;4;5;1
20160200019480;1;5;1;1;115;7;2;1;1;81;3;10;0;2
20160200019481;2;4;1;1;115;7;2;1;2;81;3;1;0;7
20160200019483;2;5;5;1;115;5;2;8;4;82;0;5;3;1
20160200019484;3;4;2;4;303;8;2;1;2;81;2;1;6;7
20160200019488;2;2;5;1;115;7;2;8;4;81;3;5;4;1
20160200019489;2;2;5;2;115;8;2;1;2;81;1;1;5;1
20160200019490;1;2;2;1;115;7;2;1;1;81;3;10;7;2
